Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2015-07-10,8.55,8.55,8.45,8.45,8.47456140351,2280.0,8.0,19322.0,2280.0,100.0,0.1,-0.1
2015-07-13,8.05,8.06,8.05,8.05,8.05,1900.0,11.0,15295.0,1520.0,80.0,0.01,0.0
2015-07-14,7.65,7.65,7.65,7.65,7.64750957854,261.0,4.0,1996.0,261.0,100.0,0.0,0.0
2015-07-15,8.01,8.03,8.01,8.03,8.01284026708,1947.0,5.0,15601.0,1947.0,100.0,0.02,0.02
2015-07-16,7.63,8.4,7.63,7.74,8.08479020979,2288.0,11.0,18498.0,2013.0,87.98,0.77,0.11
2015-07-17,8.12,8.12,8.0,8.0,8.10666666667,4500.0,9.0,36480.0,4000.0,88.89,0.12,-0.12
2015-07-20,7.61,7.61,7.61,7.61,7.6,25.0,1.0,190.0,25.0,100.0,0.0,0.0
2015-07-21,7.99,7.99,7.51,7.97,7.66027190332,6620.0,6.0,50711.0,6620.0,100.0,0.48,-0.02
2015-07-22,8.32,8.32,8.32,8.32,8.32,400.0,2.0,3328.0,400.0,100.0,0.0,0.0
2015-07-23,8.28,8.32,8.28,8.3,8.30469266358,4539.0,14.0,37695.0,4539.0,100.0,0.04,0.02
2015-07-24,7.89,8.71,7.89,8.71,8.68322981366,1932.0,7.0,16776.0,1932.0,100.0,0.82,0.82
2015-07-27,9.14,9.14,9.1,9.14,9.124,5000.0,10.0,45620.0,4000.0,80.0,0.04,0.0
2015-07-28,9.59,9.59,9.14,9.38,9.36678832117,1096.0,7.0,10266.0,606.0,55.29,0.45,-0.21
2015-07-29,8.92,8.92,8.92,8.92,8.91111111111,90.0,3.0,802.0,50.0,55.56,0.0,0.0
2015-07-30,8.92,8.92,8.48,8.48,8.48955916473,431.0,5.0,3659.0,266.0,61.72,0.44,-0.44
2015-07-31,8.48,8.9,8.48,8.9,8.89180327869,305.0,3.0,2712.0,305.0,100.0,0.42,0.42
2015-08-04,9.25,9.25,9.25,9.25,9.0,1.0,1.0,9.0,1.0,100.0,0.0,0.0
2015-08-05,9.25,9.25,8.79,8.79,8.79104477612,402.0,4.0,3534.0,402.0,100.0,0.46,-0.46
2015-08-06,8.37,9.15,8.36,9.15,8.36708860759,1501.0,5.0,12559.0,1501.0,100.0,0.79,0.78
2015-08-10,8.7,8.7,8.7,8.7,8.7,100.0,1.0,870.0,100.0,100.0,0.0,0.0
2015-08-11,8.99,9.09,8.27,9.09,8.34121212121,1650.0,4.0,13763.0,1650.0,100.0,0.82,0.1
2015-08-12,8.64,8.64,8.64,8.64,8.64,500.0,2.0,4320.0,500.0,100.0,0.0,0.0
2015-08-13,8.98,8.98,8.98,8.98,8.66666666667,3.0,1.0,26.0,3.0,100.0,0.0,0.0
2015-08-14,8.89,8.89,8.88,8.88,8.87872763419,503.0,2.0,4466.0,503.0,100.0,0.01,-0.01
2015-08-17,9.09,9.09,8.99,8.99,8.99019607843,102.0,2.0,917.0,102.0,100.0,0.1,-0.1
2015-08-19,8.88,8.88,8.87,8.87,8.86896551724,580.0,8.0,5144.0,580.0,100.0,0.01,-0.01
2015-08-21,9.29,9.29,8.43,9.1,8.43793026871,4503.0,13.0,37996.0,4502.0,99.98,0.86,-0.19
2015-08-24,9.55,9.55,9.55,9.55,9.5,4.0,1.0,38.0,4.0,100.0,0.0,0.0
2015-08-25,10.02,10.02,10.02,10.02,10.0,5.0,1.0,50.0,5.0,100.0,0.0,0.0
2015-08-27,9.52,9.52,9.52,9.52,9.51724137931,29.0,1.0,276.0,29.0,100.0,0.0,0.0
2015-08-28,9.45,9.45,9.45,9.45,9.0,2.0,1.0,18.0,2.0,100.0,0.0,0.0
2015-08-31,8.98,8.98,8.98,8.98,8.5,2.0,1.0,17.0,2.0,100.0,0.0,0.0
2015-09-02,8.6,8.6,8.54,8.54,8.549375,3200.0,4.0,27358.0,3200.0,100.0,0.06,-0.06
2015-09-03,8.5,8.5,8.15,8.15,8.18181818182,55.0,2.0,450.0,55.0,100.0,0.35,-0.35
